date,coverage_percentage
2025-06-22 08:27:39.794,68.44228382292098
2025-06-24 08:17:26.550,27.983496529214364
2025-06-24 08:27:35.747,35.28651220521307
2025-06-27 08:27:22.914,12.04509800541314
2025-06-29 08:17:46.334,31.176734243552612
2025-07-04 08:17:28.344,9.988155882386762
2025-07-07 08:27:24.189,29.693246598013978
2025-07-09 08:17:48.053,54.38502735254907
2025-07-11 08:17:44.149,23.050843561807564
2025-07-12 08:27:43.879,32.78685698524341
2025-07-14 08:17:28.526,31.524387440812763
2025-07-14 08:27:39.993,35.09343538822232
2025-07-17 08:27:23.904,35.85310072173953
2025-07-22 08:27:39.456,99.6816531053188
2025-07-22 08:27:46.239,99.88622258998758
2025-07-24 08:17:27.109,31.57093274490875
2025-07-27 08:27:21.971,32.9960235369834
2025-07-29 08:17:46.811,37.15464533627546
2025-07-31 08:17:42.732,28.989679584425136
2025-08-01 08:27:41.577,21.199949432262216
2025-08-03 08:17:25.610,29.567186135245716
2025-08-03 08:27:37.451,35.39626718153818
2025-08-08 08:17:43.402,39.03771893531926
2025-08-11 08:27:39.554,34.455017698708225
2025-08-13 08:17:27.283,21.95329379855652
2025-08-18 08:17:44.574,65.7167976830782
2025-08-20 08:17:38.885,60.99216200064359
2025-08-21 08:27:40.240,55.85673075817999
2025-08-23 08:17:27.118,81.64735898496758
2025-08-23 08:27:34.938,81.30775065508206
2025-08-26 08:27:22.407,43.49400082747207
2025-08-28 08:17:44.180,41.89718320386842
2025-09-02 08:17:24.997,98.30942858456305
2025-09-05 08:27:19.736,99.96379809681423
2025-09-10 08:27:35.307,99.18689376177998
2025-09-12 08:17:23.647,90.00655082057646
2025-09-12 08:27:33.023,100.0
2025-09-15 08:27:18.844,98.495609800947
2025-09-17 08:17:37.922,47.62214196991305
2025-09-20 08:27:33.991,99.10299728773043
2025-09-22 08:17:24.001,64.90768355543295
2025-10-02 08:17:25.271,33.27852358639722
2025-10-02 08:27:36.376,55.903529993161825
2025-10-10 08:27:34.062,63.586578631314616
2025-10-15 08:27:20.317,99.98046246494737
2025-10-17 08:17:35.693,85.93067622856617
2025-10-22 08:17:25.087,33.54238642438735
2025-10-22 08:27:36.078,54.5614398014067
2025-10-25 08:27:20.353,91.61839746241898
2025-11-19 08:27:30.085,90.96906173861076
