mon_feature_id,date_time,sample_begin_depth,institution_abbr,preservative_abbr,Ca_Diss_Water,Ca_Diss_Water_dl,Cl_Diss_Water,Cl_Diss_Water_dl,DMS_Tot_Water,DMS_Tot_Water_dl,EC_Phys_Water,EC_Phys_Water_dl,F_Diss_Water,F_Diss_Water_dl,K_Diss_Water,K_Diss_Water_dl,KJEL_N_Tot_Water,KJEL_N_Tot_Water_dl,Mg_Diss_Water,Mg_Diss_Water_dl,Na_Diss_Water,Na_Diss_Water_dl,NH4_N_Diss_Water,NH4_N_Diss_Water_dl,NO3_NO2_N_Diss_Water,NO3_NO2_N_Diss_Water_dl,P_Tot_Water,P_Tot_Water_dl,pH_Diss_Water,pH_Diss_Water_dl,PO4_P_Diss_Water,PO4_P_Diss_Water_dl,Si_Diss_Water,Si_Diss_Water_dl,SO4_Diss_Water,SO4_Diss_Water_dl,TAL_Diss_Water,TAL_Diss_Water_dl,Station,Qat,station_id,NO3_NO2_N_Calc_Water_dl
90248,1981-07-30 11:05:00,0,DWS-RQIS,NONE,43.6,1,44.0,3,405,1,60.0,1,0.73,0.1,6.15,0.3,0.911,0.04,23.3,1,42.1,2,0.07,0.04,1.23,0.04,0.333,0.005,7.9,2,0.281,0.005,4.97,0.4,83.2,4,127.2,4,A2R001Q10,A21H,90248,
90248,1981-08-06 13:15:00,0,DWS-RQIS,NONE,42.4,1,40.6,3,408,1,60.8,1,0.71,0.1,6.64,0.3,1.169,0.04,22.4,1,41.2,2,0.1,0.04,1.41,0.04,0.357,0.005,7.9,2,0.3,0.005,4.35,0.4,89.0,4,129.4,4,A2R001Q10,A21H,90248,
90248,1981-08-13 12:00:00,0,DWS-RQIS,NONE,43.4,1,42.9,3,407,1,59.7,1,0.69,0.1,6.06,0.3,1.078,0.04,23.0,1,43.0,2,0.05,0.04,1.4,0.04,0.344,0.005,7.87,2,0.288,0.005,4.43,0.4,85.3,4,127.3,4,A2R001Q10,A21H,90248,
90248,1981-09-24 10:45:00,0,DWS-RQIS,NONE,43.6,1,44.6,3,429,1,63.2,1,0.69,0.1,6.43,0.3,1.293,0.04,23.4,1,45.9,2,0.04,0.04,1.51,0.04,0.35,0.005,8.45,2,0.272,0.005,4.64,0.4,93.1,4,134.1,4,A2R001Q10,A21H,90248,
90248,1981-10-01 10:55:00,0,DWS-RQIS,NONE,43.8,1,46.1,3,430,1,64.2,1,0.69,0.1,6.54,0.3,1.346,0.04,23.7,1,46.0,2,0.02,0.04,1.49,0.04,0.349,0.005,8.77,2,0.266,0.005,4.64,0.4,96.0,4,131.1,4,A2R001Q10,A21H,90248,
90248,1981-10-08 11:50:00,0,DWS-RQIS,NONE,45.7,1,45.5,3,419,1,62.0,1,0.69,0.1,6.99,0.3,2.008,0.04,24.4,1,47.1,2,0.08,0.04,1.53,0.04,0.34,0.005,8.59,2,0.277,0.005,4.69,0.4,89.8,4,123.8,4,A2R001Q10,A21H,90248,
90248,1981-10-15 12:30:00,0,DWS-RQIS,NONE,36.6,1,44.0,3,400,1,62.0,1,0.77,0.1,6.61,0.3,1.242,0.04,18.8,1,44.7,2,0.1,0.04,1.71,0.04,0.339,0.005,8.4,2,0.299,0.005,4.86,0.4,88.4,4,124.2,4,A2R001Q10,A21H,90248,
90248,1981-10-22 10:25:00,0,DWS-RQIS,NONE,43.6,1,44.0,3,416,1,60.0,1,0.69,0.1,6.72,0.3,1.494,0.04,24.1,1,46.9,2,0.18,0.04,1.7,0.04,0.393,0.005,8.4,2,0.339,0.005,4.43,0.4,89.8,4,123.8,4,A2R001Q10,A21H,90248,
90248,1981-10-22 10:30:00,16,DWS-RQIS,NONE,44.1,1,43.3,3,422,1,61.5,1,0.74,0.1,6.8,0.3,1.494,0.04,23.9,1,46.1,2,0.52,0.04,1.67,0.04,0.421,0.005,8.2,2,0.384,0.005,4.79,0.4,90.1,4,129.1,4,A2R001Q10,A21H,90248,
90248,1981-10-29 11:10:00,0,DWS-RQIS,NONE,44.6,1,44.4,3,422,1,62.0,1,0.67,0.1,7.04,0.3,1.409,0.04,24.2,1,46.9,2,0.07,0.04,1.8,0.04,0.388,0.005,8.5,2,0.321,0.005,4.25,0.4,89.2,4,127.7,4,A2R001Q10,A21H,90248,
90248,1981-12-03 11:35:00,0,DWS-RQIS,NONE,44.0,1,56.0,3,435,1,64.6,1,0.7,0.1,7.4,0.3,2.149,0.04,24.0,1,49.0,2,0.07,0.04,1.13,0.04,0.554,0.005,8.86,2,0.511,0.005,3.96,0.4,93.2,4,126.5,4,A2R001Q10,A21H,90248,
90248,1981-12-03 11:38:00,12,DWS-RQIS,NONE,44.0,1,51.7,3,429,1,64.8,1,0.67,0.1,7.26,0.3,1.255,0.04,24.2,1,49.1,2,0.12,0.04,1.01,0.04,0.433,0.005,8.63,2,0.357,0.005,4.05,0.4,87.3,4,130.3,4,A2R001Q10,A21H,90248,
90248,1981-12-09 10:30:00,0,DWS-RQIS,NONE,44.2,1,52.4,3,436,1,63.5,1,0.68,0.1,7.23,0.3,1.153,0.04,24.5,1,49.2,2,0.11,0.04,0.85,0.04,0.389,0.005,8.89,2,0.362,0.005,3.73,0.4,88.4,4,134.8,4,A2R001Q10,A21H,90248,
90248,1981-12-17 11:40:00,0,DWS-RQIS,NONE,44.4,1,50.4,3,429,1,62.6,1,0.84,0.1,7.23,0.3,1.093,0.04,24.5,1,48.2,2,0.17,0.04,0.94,0.04,0.427,0.005,9.01,2,0.375,0.005,4.38,0.4,87.3,4,131.8,4,A2R001Q10,A21H,90248,
90248,1981-12-17 11:43:00,13,DWS-RQIS,NONE,44.2,1,49.8,3,428,1,62.8,1,0.84,0.1,7.16,0.3,1.205,0.04,24.2,1,46.8,2,0.26,0.04,0.92,0.04,0.435,0.005,8.81,2,0.404,0.005,4.42,0.4,86.3,4,133.7,4,A2R001Q10,A21H,90248,
90248,1981-12-24 11:30:00,0,DWS-RQIS,NONE,44.0,1,53.0,3,425,1,61.2,1,0.82,0.1,7.34,0.3,1.362,0.04,24.6,1,49.1,2,0.11,0.04,0.82,0.04,0.407,0.005,9.21,2,0.353,0.005,4.5,0.4,88.3,4,125.1,4,A2R001Q10,A21H,90248,
90248,1981-12-24 11:33:00,12,DWS-RQIS,NONE,44.2,1,50.8,3,423,1,61.8,1,0.83,0.1,7.26,0.3,1.472,0.04,24.1,1,46.4,2,0.2,0.04,0.9,0.04,0.467,0.005,8.98,2,0.405,0.005,4.5,0.4,86.8,4,129.1,4,A2R001Q10,A21H,90248,
90248,1982-01-07 12:25:00,0,DWS-RQIS,NONE,44.3,1,59.9,3,433,1,61.6,1,0.8,0.1,7.17,0.3,0.94,0.04,24.2,1,49.0,2,0.15,0.04,0.73,0.04,0.395,0.005,9.36,2,0.357,0.005,4.12,0.4,83.4,4,130.7,4,A2R001Q10,A21H,90248,
90248,1982-01-07 12:28:00,9,DWS-RQIS,NONE,43.9,1,59.8,3,437,1,61.6,1,0.81,0.1,7.16,0.3,0.77,0.04,23.9,1,49.0,2,0.09,0.04,0.73,0.04,0.42,0.005,9.39,2,0.359,0.005,4.21,0.4,84.7,4,134.2,4,A2R001Q10,A21H,90248,
90248,1982-01-14 12:15:00,0,DWS-RQIS,NONE,43.0,1,58.0,3,435,1,61.8,1,0.88,0.1,7.38,0.3,1.188,0.04,23.6,1,47.7,2,0.07,0.04,0.83,0.04,0.456,0.005,9.61,2,0.342,0.005,4.6,0.4,91.1,4,129.9,4,A2R001Q10,A21H,90248,
90248,1982-01-14 12:18:00,10,DWS-RQIS,NONE,43.0,1,57.9,3,436,1,61.9,1,0.89,0.1,7.32,0.3,1.113,0.04,23.3,1,47.3,2,0.1,0.04,0.78,0.04,0.43,0.005,9.52,2,0.37,0.005,4.79,0.4,87.2,4,134.8,4,A2R001Q10,A21H,90248,
90248,1982-01-21 11:55:00,0,DWS-RQIS,NONE,43.2,1,55.8,3,434,1,60.8,1,0.87,0.1,7.36,0.3,1.094,0.04,22.9,1,47.4,2,0.06,0.04,0.71,0.04,0.457,0.005,9.67,2,0.345,0.005,4.67,0.4,87.6,4,135.2,4,A2R001Q10,A21H,90248,
90248,1982-01-21 11:58:00,10,DWS-RQIS,NONE,43.8,1,56.8,3,434,1,61.7,1,0.85,0.1,7.36,0.3,1.047,0.04,23.0,1,47.4,2,0.06,0.04,0.85,0.04,0.423,0.005,9.35,2,0.368,0.005,4.67,0.4,89.0,4,131.5,4,A2R001Q10,A21H,90248,
90248,1982-01-28 12:10:00,0,DWS-RQIS,NONE,43.6,1,53.5,3,431,1,61.6,1,0.83,0.1,7.43,0.3,1.943,0.04,22.4,1,47.2,2,0.08,0.04,0.89,0.04,0.453,0.005,8.7,2,0.382,0.005,4.81,0.4,91.6,4,130.9,4,A2R001Q10,A21H,90248,
90248,1982-01-28 12:13:00,10,DWS-RQIS,NONE,43.4,1,53.4,3,426,1,60.6,1,0.81,0.1,7.15,0.3,1.056,0.04,22.7,1,45.8,2,0.1,0.04,0.84,0.04,0.439,0.005,9.11,2,0.378,0.005,4.81,0.4,88.3,4,130.9,4,A2R001Q10,A21H,90248,
90248,1982-02-04 10:47:00,0,DWS-RQIS,NONE,43.1,1,51.1,3,413,1,60.1,1,0.84,0.1,7.57,0.3,1.788,0.04,22.5,1,47.5,2,0.05,0.04,0.2,0.04,0.423,0.005,9.56,2,0.295,0.005,4.55,0.4,88.6,4,123.2,4,A2R001Q10,A21H,90248,
90248,1982-02-04 10:50:00,8,DWS-RQIS,NONE,42.1,1,50.0,3,404,1,59.5,1,0.8,0.1,7.56,0.3,1.001,0.04,22.5,1,45.7,2,0.07,0.04,0.53,0.04,0.396,0.005,9.33,2,0.33,0.005,4.72,0.4,84.3,4,121.0,4,A2R001Q10,A21H,90248,
90248,1982-02-11 12:15:00,0,DWS-RQIS,NONE,42.7,1,52.6,3,413,1,59.9,1,0.77,0.1,7.45,0.3,1.603,0.04,21.6,1,47.2,2,0.02,0.04,0.26,0.04,0.413,0.005,9.68,2,0.299,0.005,4.5,0.4,88.0,4,123.4,4,A2R001Q10,A21H,90248,
90248,1982-02-11 12:18:00,14,DWS-RQIS,NONE,41.6,1,61.3,3,422,1,61.3,1,0.84,0.1,6.9,0.3,1.231,0.04,21.1,1,45.8,2,0.06,0.04,0.64,0.04,0.451,0.005,9.21,2,0.365,0.005,4.67,0.4,88.3,4,124.7,4,A2R001Q10,A21H,90248,
90248,1982-02-18 11:54:00,0,DWS-RQIS,NONE,38.6,1,52.1,3,390,1,61.6,1,0.73,0.1,6.61,0.3,1.064,0.04,20.3,1,46.4,2,0.06,0.04,0.19,0.04,0.425,0.005,8.11,2,0.297,0.005,4.15,0.4,79.1,4,118.6,4,A2R001Q10,A21H,90248,
90248,1982-02-18 11:57:00,9,DWS-RQIS,NONE,40.7,1,50.0,3,394,1,61.4,1,0.7,0.1,6.54,0.3,1.019,0.04,21.1,1,45.5,2,0.16,0.04,0.42,0.04,0.403,0.005,8.31,2,0.332,0.005,4.24,0.4,79.5,4,120.7,4,A2R001Q10,A21H,90248,
90248,1982-02-25 12:10:00,0,DWS-RQIS,NONE,41.9,1,45.4,3,396,1,59.4,1,0.72,0.1,6.93,0.3,1.932,0.04,22.0,1,47.2,2,0.08,0.04,0.09,0.04,0.422,0.005,9.7,2,0.278,0.005,5.21,0.4,80.6,4,122.6,4,A2R001Q10,A21H,90248,
90248,1982-02-25 12:15:00,13,DWS-RQIS,NONE,42.1,1,45.4,3,398,1,59.4,1,0.73,0.1,6.75,0.3,1.851,0.04,22.0,1,46.1,2,0.1,0.04,0.22,0.04,0.443,0.005,9.59,2,0.323,0.005,5.21,0.4,81.8,4,123.7,4,A2R001Q10,A21H,90248,
90248,1982-03-04 12:21:00,0,DWS-RQIS,NONE,41.1,1,52.4,3,401,1,59.5,1,0.79,0.1,7.28,0.3,1.094,0.04,21.9,1,46.7,2,0.1,0.04,0.22,0.04,0.371,0.005,9.67,2,0.301,0.005,4.52,0.4,80.6,4,121.9,4,A2R001Q10,A21H,90248,
90248,1982-03-04 12:24:00,11,DWS-RQIS,NONE,41.5,1,53.4,3,405,1,60.8,1,0.77,0.1,7.21,0.3,1.165,0.04,22.3,1,46.7,2,0.2,0.04,0.37,0.04,0.41,0.005,9.41,2,0.355,0.005,4.7,0.4,80.6,4,122.9,4,A2R001Q10,A21H,90248,
90248,1982-03-11 12:00:00,0,DWS-RQIS,NONE,40.9,1,53.9,3,409,1,61.4,1,0.77,0.1,7.12,0.3,1.494,0.04,22.5,1,47.0,2,0.09,0.04,0.39,0.04,0.455,0.005,9.47,2,0.347,0.005,4.48,0.4,82.2,4,124.5,4,A2R001Q10,A21H,90248,
90248,1982-03-18 11:15:00,0,DWS-RQIS,NONE,43.4,1,45.3,3,405,1,60.2,1,0.76,0.1,7.13,0.3,1.324,0.04,22.7,1,47.3,2,0.09,0.04,0.3,0.04,0.383,0.005,9.4,2,0.317,0.005,5.29,0.4,83.5,4,125.0,4,A2R001Q10,A21H,90248,
90248,1982-03-25 12:15:00,0,DWS-RQIS,NONE,41.9,1,49.9,3,412,1,61.6,1,0.82,0.1,7.44,0.3,1.193,0.04,21.6,1,46.5,2,0.31,0.04,0.46,0.04,0.431,0.005,9.0,2,0.392,0.005,4.58,0.4,80.8,4,130.6,4,A2R001Q10,A21H,90248,
90248,1983-12-28 11:11:00,0,DWS-RQIS,NONE,22.6,1,37.3,3,380,1,63.2,1,0.7,0.1,8.8,0.3,1.746,0.04,20.2,1,55.3,2,0.25,0.04,1.76,0.04,0.58,0.005,8.8,2,0.003,0.005,4.69,0.4,97.8,4,106.3,4,A2R001Q10,A21H,90248,
90243,1962-06-19 12:00:00,0,DWS-RQIS,NONE,37,1,48,3,,,61.1,1,#n/a,#n/a,,,,,22,1,59,2,,,18.98,0.04,,,7.3,2,,,,,74,4,100.1,4,A2R001Q04,A21H,90243,
90243,1962-07-17 12:00:00,0,DWS-RQIS,NONE,42,1,48,3,,,66.7,1,0.45,0.1,,,,,22,1,58,2,,,25.3,0.04,,,6.9,2,,,,,79,4,82.8,4,A2R001Q04,A21H,90243,
90243,1962-08-21 12:00:00,0,DWS-RQIS,NONE,41,1,48,3,,,77.8,1,#n/a,#n/a,,,,,26,1,74,2,,,29.37,0.04,,,7.5,2,,,,,103,4,90.2,4,A2R001Q04,A21H,90243,
90243,1962-09-18 12:00:00,0,DWS-RQIS,NONE,40,1,53,3,,,62.2,1,#n/a,#n/a,,,,,22,1,54,2,,,16.04,0.04,,,7.6,2,,,,,70,4,105.0,4,A2R001Q04,A21H,90243,
90243,1962-10-19 12:00:00,0,DWS-RQIS,NONE,34,1,50,3,,,55.6,1,#n/a,#n/a,,,,,20,1,47,2,,,3.61,0.04,,,7.2,2,,,,,31,4,155.0,4,A2R001Q04,A21H,90243,
90243,1962-11-20 12:00:00,0,DWS-RQIS,NONE,37,1,41,3,,,55.6,1,#n/a,#n/a,,,,,21,1,44,2,,,12.65,0.04,,,6.7,2,,,,,77,4,92.7,4,A2R001Q04,A21H,90243,
90243,1962-12-18 12:00:00,0,DWS-RQIS,NONE,38,1,36,3,,,55.6,1,0.5,0.1,,,,,19,1,39,2,,,15.36,0.04,,,7.3,2,,,,,74,4,75.5,4,A2R001Q04,A21H,90243,
90243,1963-01-15 12:00:00,0,DWS-RQIS,NONE,36,1,37,3,,,51.1,1,#n/a,#n/a,,,,,18,1,39,2,,,13.33,0.04,,,6.8,2,,,,,50,4,95.1,4,A2R001Q04,A21H,90243,
90243,1963-07-16 12:00:00,0,DWS-RQIS,NONE,38,1,50,3,,,56.7,1,#n/a,#n/a,,,,,21,1,60,2,,,14.01,0.04,,,7.1,2,,,,,77,4,109.9,4,A2R001Q04,A21H,90243,
90243,1963-11-19 12:00:00,0,DWS-RQIS,NONE,30,1,30,3,,,35.6,1,#n/a,#n/a,,,,,16,1,31,2,,,5.65,0.04,,,7.0,2,,,,,58,4,85.3,4,A2R001Q04,A21H,90243,
90243,1963-12-17 12:00:00,0,DWS-RQIS,NONE,33,1,32,3,,,38.9,1,0.3,0.1,,,,,13,1,23,2,,,0.02,0.04,,,7.4,2,,,,,43,4,95.1,4,A2R001Q04,A21H,90243,
90243,1964-01-14 12:00:00,0,DWS-RQIS,NONE,30,1,37,3,,,45.0,1,#n/a,#n/a,,,,,20,1,36,2,,,4.97,0.04,,,7.7,2,,,,,53,4,109.9,4,A2R001Q04,A21H,90243,
90243,1964-02-18 12:00:00,0,DWS-RQIS,NONE,32,1,34,3,,,40.0,1,#n/a,#n/a,,,,,15,1,26,2,,,0.02,0.04,,,7.7,2,,,,,38,4,109.9,4,A2R001Q04,A21H,90243,
90243,1964-03-17 12:00:00,0,DWS-RQIS,NONE,32,1,43,3,,,44.4,1,0.3,0.1,,,,,17,1,44,2,,,0.02,0.04,,,7.3,2,,,,,53,4,130.4,4,A2R001Q04,A21H,90243,
90243,1964-04-14 12:00:00,0,DWS-RQIS,NONE,34,1,43,3,,,44.4,1,#n/a,#n/a,,,,,19,1,39,2,,,2.71,0.04,,,7.9,2,,,,,53,4,125.5,4,A2R001Q04,A21H,90243,
90243,1964-05-19 12:00:00,0,DWS-RQIS,NONE,32,1,57,3,,,44.4,1,#n/a,#n/a,,,,,17,1,30,2,,,2.71,0.04,,,7.8,2,,,,,2,4,125.5,4,A2R001Q04,A21H,90243,
90243,1964-06-23 12:00:00,0,DWS-RQIS,NONE,23,1,43,3,,,50.0,1,#n/a,#n/a,,,,,18,1,15,2,,,4.29,0.04,,,7.8,2,,,,,58,4,130.4,4,A2R001Q04,A21H,90243,
90243,1964-07-21 12:00:00,0,DWS-RQIS,NONE,23,1,43,3,,,46.7,1,#n/a,#n/a,,,,,18,1,41,2,,,0.02,0.04,,,9.0,2,,,,,48,4,134.5,4,A2R001Q04,A21H,90243,
90243,1964-08-18 12:00:00,0,DWS-RQIS,NONE,54,1,62,3,,,77.8,1,#n/a,#n/a,,,,,27,1,54,2,,,11.3,0.04,,,7.3,2,,,,,72,4,159.9,4,A2R001Q04,A21H,90243,
90243,1964-09-22 12:00:00,0,DWS-RQIS,NONE,57,1,82,3,,,84.4,1,#n/a,#n/a,,,,,26,1,54,2,,,22.36,0.04,,,7.2,2,,,,,86,4,82.8,4,A2R001Q04,A21H,90243,
90243,1964-10-20 12:00:00,0,DWS-RQIS,NONE,40,1,60,3,,,61.1,1,#n/a,#n/a,,,,,21,1,51,2,,,12.65,0.04,,,7.7,2,,,,,53,4,109.9,4,A2R001Q04,A21H,90243,
90243,1964-11-17 12:00:00,0,DWS-RQIS,NONE,36,1,46,3,,,52.2,1,#n/a,#n/a,,,,,20,1,51,2,,,11.3,0.04,,,7.6,2,,,,,57,4,114.8,4,A2R001Q04,A21H,90243,
90243,1964-12-23 12:00:00,0,DWS-RQIS,NONE,34,1,28,3,,,33.3,1,#n/a,#n/a,,,,,5,1,25,2,,,5.65,0.04,,,7.3,2,,,,,24,4,75.5,4,A2R001Q04,A21H,90243,
90243,1965-01-19 12:00:00,0,DWS-RQIS,NONE,30,1,36,3,,,38.9,1,#n/a,#n/a,,,,,12,1,39,2,,,7.0,0.04,,,7.2,2,,,,,48,4,85.3,4,A2R001Q04,A21H,90243,
90243,1965-02-16 12:00:00,0,DWS-RQIS,NONE,48,1,46,3,,,44.4,1,#n/a,#n/a,,,,,9,1,30,2,,,0.02,0.04,,,7.5,2,,,,,48,4,105.0,4,A2R001Q04,A21H,90243,
90243,1965-03-23 12:00:00,0,DWS-RQIS,NONE,28,1,36,3,,,37.8,1,#n/a,#n/a,,,,,15,1,32,2,,,0.02,0.04,,,7.9,2,,,,,43,4,105.0,4,A2R001Q04,A21H,90243,
90242,1962-06-19 12:00:00,0,DWS-RQIS,NONE,43,1,39,3,,,61.1,1,#n/a,#n/a,,,,,22,1,52,2,,,20.33,0.04,,,7.4,2,,,,,96,4,85.3,4,A2R001Q03,A21H,90242,
90242,1962-07-17 12:00:00,0,DWS-RQIS,NONE,44,1,41,3,,,61.1,1,0.45,0.1,,,,,22,1,46,2,,,17.62,0.04,,,7.5,2,,,,,86,4,90.2,4,A2R001Q03,A21H,90242,
90242,1962-08-21 12:00:00,0,DWS-RQIS,NONE,40,1,44,3,,,71.9,1,#n/a,#n/a,,,,,28,1,61,2,,,20.33,0.04,,,8.3,2,,,,,108,4,100.1,4,A2R001Q03,A21H,90242,
90242,1962-09-18 12:00:00,0,DWS-RQIS,NONE,43,1,46,3,,,66.7,1,#n/a,#n/a,,,,,25,1,55,2,,,18.98,0.04,,,7.8,2,,,,,89,4,105.0,4,A2R001Q03,A21H,90242,
90242,1962-10-19 12:00:00,0,DWS-RQIS,NONE,41,1,48,3,,,66.7,1,#n/a,#n/a,,,,,72,1,39,2,,,16.04,0.04,,,7.1,2,,,,,60,4,109.9,4,A2R001Q03,A21H,90242,
90242,1962-11-20 12:00:00,0,DWS-RQIS,NONE,40,1,43,3,,,56.7,1,#n/a,#n/a,,,,,21,1,48,2,,,13.33,0.04,,,7.0,2,,,,,74,4,105.0,4,A2R001Q03,A21H,90242,
90242,1962-12-18 12:00:00,0,DWS-RQIS,NONE,37,1,39,3,,,52.8,1,0.5,0.1,,,,,17,1,43,2,,,14.01,0.04,,,7.4,2,,,,,62,4,85.3,4,A2R001Q03,A21H,90242,
90242,1963-01-15 12:00:00,0,DWS-RQIS,NONE,36,1,36,3,,,52.8,1,#n/a,#n/a,,,,,18,1,34,2,,,13.33,0.04,,,6.9,2,,,,,55,4,85.3,4,A2R001Q03,A21H,90242,
90242,1963-07-16 12:00:00,0,DWS-RQIS,NONE,40,1,48,3,,,55.6,1,#n/a,#n/a,,,,,19,1,55,2,,,9.04,0.04,,,7.3,2,,,,,77,4,119.7,4,A2R001Q03,A21H,90242,
90242,1963-11-19 12:00:00,0,DWS-RQIS,NONE,38,1,48,3,,,50.0,1,#n/a,#n/a,,,,,18,1,46,2,,,4.97,0.04,,,7.6,2,,,,,58,4,125.5,4,A2R001Q03,A21H,90242,
90242,1963-12-17 12:00:00,0,DWS-RQIS,NONE,30,1,39,3,,,44.4,1,0.3,0.1,,,,,19,1,35,2,,,0.02,0.04,,,7.5,2,,,,,62,4,109.9,4,A2R001Q03,A21H,90242,
90242,1964-01-14 12:00:00,0,DWS-RQIS,NONE,32,1,37,3,,,42.2,1,#n/a,#n/a,,,,,17,1,28,2,,,0.68,0.04,,,7.5,2,,,,,38,4,114.8,4,A2R001Q03,A21H,90242,
90242,1964-02-18 12:00:00,0,DWS-RQIS,NONE,30,1,37,3,,,41.7,1,#n/a,#n/a,,,,,16,1,37,2,,,0.02,0.04,,,8.1,2,,,,,53,4,109.9,4,A2R001Q03,A21H,90242,
90242,1964-03-17 12:00:00,0,DWS-RQIS,NONE,30,1,36,3,,,42.2,1,0.3,0.1,,,,,16,1,32,2,,,0.02,0.04,,,8.8,2,,,,,43,4,114.8,4,A2R001Q03,A21H,90242,
90242,1964-04-14 12:00:00,0,DWS-RQIS,NONE,36,1,36,3,,,44.4,1,#n/a,#n/a,,,,,16,1,35,2,,,0.02,0.04,,,8.2,2,,,,,58,4,119.7,4,A2R001Q03,A21H,90242,
90242,1964-05-19 12:00:00,0,DWS-RQIS,NONE,40,1,43,3,,,44.4,1,#n/a,#n/a,,,,,12,1,28,2,,,0.02,0.04,,,8.6,2,,,,,29,4,119.7,4,A2R001Q03,A21H,90242,
90242,1964-06-23 12:00:00,0,DWS-RQIS,NONE,30,1,43,3,,,46.7,1,#n/a,#n/a,,,,,17,1,35,2,,,0.02,0.04,,,7.7,2,,,,,48,4,119.7,4,A2R001Q03,A21H,90242,
90242,1964-07-21 12:00:00,0,DWS-RQIS,NONE,32,1,43,3,,,46.7,1,#n/a,#n/a,,,,,18,1,44,2,,,0.02,0.04,,,8.8,2,,,,,58,4,129.6,4,A2R001Q03,A21H,90242,
90242,1964-08-28 12:00:00,0,DWS-RQIS,NONE,36,1,43,3,,,50.0,1,#n/a,#n/a,,,,,18,1,37,2,,,0.02,0.04,,,7.4,2,,,,,46,4,135.3,4,A2R001Q03,A21H,90242,
90242,1964-09-22 12:00:00,0,DWS-RQIS,NONE,37,1,43,3,,,53.3,1,#n/a,#n/a,,,,,19,1,40,2,,,3.61,0.04,,,7.5,2,,,,,48,4,135.3,4,A2R001Q03,A21H,90242,
90242,1964-10-20 12:00:00,0,DWS-RQIS,NONE,40,1,50,3,,,50.0,1,#n/a,#n/a,,,,,18,1,39,2,,,0.02,0.04,,,7.6,2,,,,,57,4,130.4,4,A2R001Q03,A21H,90242,
90242,1964-11-17 12:00:00,0,DWS-RQIS,NONE,34,1,46,3,,,50.6,1,#n/a,#n/a,,,,,22,1,32,2,,,0.02,0.04,,,7.5,2,,,,,57,4,119.7,4,A2R001Q03,A21H,90242,
90242,1964-12-23 12:00:00,0,DWS-RQIS,NONE,30,1,36,3,,,44.4,1,#n/a,#n/a,,,,,21,1,28,2,,,4.29,0.04,,,7.6,2,,,,,43,4,109.9,4,A2R001Q03,A21H,90242,
90242,1965-01-19 12:00:00,0,DWS-RQIS,NONE,32,1,39,3,,,52.2,1,#n/a,#n/a,,,,,16,1,62,2,,,0.02,0.04,,,7.3,2,,,,,10,4,214.9,4,A2R001Q03,A21H,90242,
90242,1965-02-16 12:00:00,0,DWS-RQIS,NONE,30,1,36,3,,,37.8,1,#n/a,#n/a,,,,,15,1,25,2,,,0.02,0.04,,,8.1,2,,,,,38,4,100.1,4,A2R001Q03,A21H,90242,
90242,1965-03-23 12:00:00,0,DWS-RQIS,NONE,30,1,36,3,,,38.9,1,#n/a,#n/a,,,,,15,1,30,2,,,0.02,0.04,,,7.9,2,,,,,92,4,119.7,4,A2R001Q03,A21H,90242,
90240,1968-03-18 09:45:00,9,DWS-RQIS,NONE,24,1,28,3,#n/a,#n/a,36.7,1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,19,1,32,2,#n/a,#n/a,0.02,0.04,#n/a,#n/a,7.5,2,#n/a,#n/a,#n/a,#n/a,38,4,130.4,4,A2R001Q01,A21H,90240,#n/a
90240,1968-03-18 09:50:00,20,DWS-RQIS,NONE,30,1,25,3,#n/a,#n/a,41.1,1,0.2,0.1,#n/a,#n/a,#n/a,#n/a,19,1,30,2,#n/a,#n/a,7,0.04,#n/a,#n/a,7,2,#n/a,#n/a,#n/a,#n/a,5,4,155,4,A2R001Q01,A21H,90240,#n/a
90240,1968-03-18 09:52:00,25,DWS-RQIS,NONE,30,1,25,3,#n/a,#n/a,41.1,1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,19,1,30,2,#n/a,#n/a,7,0.04,#n/a,#n/a,7.1,2,#n/a,#n/a,#n/a,#n/a,5,4,155,4,A2R001Q01,A21H,90240,#n/a
90240,1968-03-18 10:00:00,9,ISCW,UNKNOWN,24,1,28,1,#n/a,#n/a,33,0.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,19,1,32,1,#n/a,#n/a,0.5,1,#n/a,#n/a,7.5,0.1,#n/a,#n/a,#n/a,#n/a,38,1,159,1,A2R001Q01,A21H,90240,#n/a
90240,1968-03-18 10:10:00,20,ISCW,UNKNOWN,30,1,25,1,#n/a,#n/a,37,0.1,0.5,1,#n/a,#n/a,#n/a,#n/a,19,1,30,1,#n/a,#n/a,31,1,#n/a,#n/a,7,0.1,#n/a,#n/a,#n/a,#n/a,5,1,189,1,A2R001Q01,A21H,90240,#n/a
90240,1968-03-18 10:20:00,25,ISCW,UNKNOWN,30,1,25,1,#n/a,#n/a,37,0.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,19,1,30,1,#n/a,#n/a,31,1,#n/a,#n/a,7.1,0.1,#n/a,#n/a,#n/a,#n/a,5,1,189,1,A2R001Q01,A21H,90240,#n/a
